,Species,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Sex,Sample ID
33488,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_1
33489,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_4
33490,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_6
33491,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_7
33492,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_9
33493,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_11
33494,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_13
33495,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_15
33496,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_18
33497,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_19
33498,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_21
33499,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_23
33500,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_25
33501,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_27
33502,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_29
33503,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_31
33504,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_33
33505,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_36
33506,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_37
33507,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_39
33508,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_42
33509,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_44
33510,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_45
33511,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_47
33512,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_50
33513,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_53
33514,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_55
33515,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_57
33516,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_60
33517,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_62
33518,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_63
33519,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_65
33520,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,C_68
33521,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_1
33522,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_3
33523,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_6
33524,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_7
33525,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_9
33526,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_11
33527,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_13
33528,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_15
33529,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_17
33530,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_19
33531,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_22
33532,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_23
33533,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_25
33534,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_29
33535,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_32
33536,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_33
33537,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_35
33538,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_37
33539,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_39
33540,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_41
33541,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_43
33542,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_46
33543,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_47
33544,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_49
33545,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_51
33546,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_53
33547,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_55
33548,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_57
33549,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_59
33550,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_61
33551,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_63
33552,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_65
33553,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_69
33554,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_74
33555,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_75
33556,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_77
33557,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_79
33558,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_81
33559,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_83
33560,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_85
33561,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_87
33562,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_89
33563,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_91
33564,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_93
33565,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_95
33566,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_98
33567,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_99
33568,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_101
33569,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_103
33570,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_107
33571,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_109
33572,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_111
33573,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_113
33574,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_115
33575,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_119
33576,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_121
33577,Chinstrap,45.6,19.4,194.0,3525.0,FEMALE,G_123
33578,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_1
33579,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_6
33580,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_8
33581,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_14
33582,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_15
33583,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_18
33584,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_20
33585,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_22
33586,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_24
33587,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_25
33588,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_27
33589,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_30
33590,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_32
33591,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_34
33592,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_36
33593,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_37
33594,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_40
33595,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_42
33596,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_44
33597,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_46
33598,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_47
33599,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_50
33600,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_52
33601,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_54
33602,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_56
33603,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_58
33604,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_60
33605,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_62
33606,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_64
33607,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_66
33608,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_68
33609,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_70
33610,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_72
33611,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_74
33612,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_76
33613,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_78
33614,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_80
33615,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_82
33616,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_84
33617,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_86
33618,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_87
33619,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_89
33620,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_92
33621,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_94
33622,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_96
33623,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_98
33624,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_100
33625,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_102
33626,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_104
33627,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_106
33628,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_108
33629,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_110
33630,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_112
33631,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_114
33632,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_116
33633,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_118
33634,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_120
33635,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_122
33636,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_124
33637,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_126
33638,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_128
33639,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_130
33640,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_132
33641,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_134
33642,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_136
33643,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_138
33644,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_140
33645,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_142
33646,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_144
33647,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_146
33648,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_147
33649,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_150
33650,Chinstrap,51.9,19.5,206.0,3950.0,MALE,A_152
33651,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_2
33652,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_3
33653,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_5
33654,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_8
33655,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_10
33656,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_12
33657,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_14
33658,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_16
33659,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_17
33660,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_20
33661,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_22
33662,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_24
33663,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_26
33664,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_28
33665,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_30
33666,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_32
33667,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_34
33668,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_35
33669,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_38
33670,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_40
33671,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_41
33672,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_43
33673,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_46
33674,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_48
33675,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_49
33676,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_52
33677,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_54
33678,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_56
33679,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_58
33680,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_59
33681,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_61
33682,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_66
33683,Chinstrap,51.9,19.5,206.0,3950.0,MALE,C_67
33684,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_2
33685,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_4
33686,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_5
33687,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_8
33688,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_10
33689,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_12
33690,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_14
33691,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_16
33692,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_18
33693,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_20
33694,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_21
33695,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_24
33696,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_26
33697,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_28
33698,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_30
33699,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_31
33700,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_34
33701,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_36
33702,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_38
33703,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_40
33704,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_42
33705,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_44
33706,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_45
33707,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_48
33708,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_50
33709,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_52
33710,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_54
33711,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_56
33712,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_58
33713,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_60
33714,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_62
33715,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_64
33716,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_66
33717,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_68
33718,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_70
33719,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_72
33720,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_73
33721,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_76
33722,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_78
33723,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_80
33724,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_82
33725,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_86
33726,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_88
33727,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_90
33728,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_92
33729,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_94
33730,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_96
33731,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_97
33732,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_100
33733,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_102
33734,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_104
33735,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_106
33736,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_108
33737,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_110
33738,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_114
33739,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_116
33740,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_118
33741,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_122
33742,Chinstrap,51.9,19.5,206.0,3950.0,MALE,G_124
33743,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_2
33744,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_3
33745,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_7
33746,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_13
33747,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_17
33748,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_19
33749,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_21
33750,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_23
33751,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_26
33752,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_28
33753,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_29
33754,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_31
33755,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_33
33756,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_35
33757,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_38
33758,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_39
33759,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_41
33760,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_43
33761,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_45
33762,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_49
33763,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_51
33764,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_53
33765,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_55
33766,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_57
33767,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_59
33768,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_61
33769,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_63
33770,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_65
33771,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_67
33772,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_69
33773,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_71
33774,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_73
33775,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_75
33776,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_77
33777,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_79
33778,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_81
33779,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_83
33780,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_85
33781,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_88
33782,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_90
33783,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_91
33784,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_93
33785,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_95
33786,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_97
33787,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_99
33788,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_101
33789,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_103
33790,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_105
33791,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_107
33792,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_109
33793,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_111
33794,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_113
33795,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_115
33796,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_117
33797,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_119
33798,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_121
33799,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_123
33800,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_125
33801,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_127
33802,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_129
33803,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_131
33804,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_133
33805,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_135
33806,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_137
33807,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_139
33808,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_141
33809,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_143
33810,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_145
33811,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_148
33812,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_149
33813,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,A_151
33814,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_1
33815,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_4
33816,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_6
33817,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_7
33818,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_9
33819,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_11
33820,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_13
33821,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_15
33822,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_18
33823,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_19
33824,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_21
33825,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_23
33826,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_25
33827,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_27
33828,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_29
33829,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_31
33830,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_33
33831,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_36
33832,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_37
33833,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_39
33834,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_42
33835,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_44
33836,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_45
33837,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_47
33838,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_50
33839,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_53
33840,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_55
33841,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_57
33842,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_60
33843,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_62
33844,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_63
33845,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_65
33846,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,C_68
33847,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_1
33848,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_3
33849,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_6
33850,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_7
33851,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_9
33852,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_11
33853,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_13
33854,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_15
33855,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_17
33856,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_19
33857,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_22
33858,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_23
33859,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_25
33860,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_29
33861,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_32
33862,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_33
33863,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_35
33864,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_37
33865,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_39
33866,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_41
33867,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_43
33868,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_46
33869,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_47
33870,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_49
33871,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_51
33872,Chinstrap,46.8,16.5,189.0,3650.0,FEMALE,G_53
